2017-08-16T14:38:20.977575251Z,0001-01-01T00:00:00Z,5328896,209715200,5328896
2017-08-16T14:38:21.976020869Z,2017-08-16T14:38:20.977575251Z,102486016,209715200,102604800
2017-08-16T14:38:22.977049125Z,2017-08-16T14:38:21.976020869Z,104529920,209715200,104583168
2017-08-16T14:38:23.975958114Z,2017-08-16T14:38:22.977049125Z,104660992,209715200,104660992
2017-08-16T14:38:24.976386616Z,2017-08-16T14:38:23.975958114Z,106758144,209715200,106758144
2017-08-16T14:38:25.976227855Z,2017-08-16T14:38:24.976386616Z,113504256,209715200,113504256
2017-08-16T14:38:26.976193356Z,2017-08-16T14:38:25.976227855Z,114151424,209715200,114249728
2017-08-16T14:38:27.975991367Z,2017-08-16T14:38:26.976193356Z,115343360,209715200,115445760
2017-08-16T14:38:28.976016547Z,2017-08-16T14:38:27.975991367Z,116269056,209715200,116269056
2017-08-16T14:38:29.976105537Z,2017-08-16T14:38:28.976016547Z,116793344,209715200,116793344
2017-08-16T14:38:30.976081852Z,2017-08-16T14:38:29.976105537Z,117448704,209715200,117448704
2017-08-16T14:38:31.976210903Z,2017-08-16T14:38:30.976081852Z,118104064,209715200,118104064
2017-08-16T14:38:32.976012101Z,2017-08-16T14:38:31.976210903Z,119312384,209715200,119414784
2017-08-16T14:38:33.976226242Z,2017-08-16T14:38:32.976012101Z,120274944,209715200,120274944
2017-08-16T14:38:34.976226019Z,2017-08-16T14:38:33.976226242Z,120930304,209715200,120930304
2017-08-16T14:38:35.976094Z,2017-08-16T14:38:34.976226019Z,121454592,209715200,121454592
2017-08-16T14:38:36.976227367Z,2017-08-16T14:38:35.976094Z,122109952,209715200,122109952
2017-08-16T14:38:37.975895124Z,2017-08-16T14:38:36.976227367Z,122986496,209715200,123027456
2017-08-16T14:38:38.976087637Z,2017-08-16T14:38:37.975895124Z,124035072,209715200,124035072
2017-08-16T14:38:39.976339351Z,2017-08-16T14:38:38.976087637Z,124428288,209715200,124428288
2017-08-16T14:38:40.976109313Z,2017-08-16T14:38:39.976339351Z,124952576,209715200,124952576
2017-08-16T14:38:41.976340951Z,2017-08-16T14:38:40.976109313Z,125476864,209715200,125476864
2017-08-16T14:38:42.976261559Z,2017-08-16T14:38:41.976340951Z,126001152,209715200,126001152
2017-08-16T14:38:43.9761004Z,2017-08-16T14:38:42.976261559Z,127463424,209715200,127463424
2017-08-16T14:38:44.976275827Z,2017-08-16T14:38:43.9761004Z,127987712,209715200,127987712
2017-08-16T14:38:45.976231748Z,2017-08-16T14:38:44.976275827Z,128512000,209715200,128512000
2017-08-16T14:38:46.976393228Z,2017-08-16T14:38:45.976231748Z,129036288,209715200,129036288
2017-08-16T14:38:47.976012124Z,2017-08-16T14:38:46.976393228Z,129429504,209715200,129429504
2017-08-16T14:38:48.976071443Z,2017-08-16T14:38:47.976012124Z,130347008,209715200,130347008
2017-08-16T14:38:49.976057535Z,2017-08-16T14:38:48.976071443Z,130875392,209715200,130875392
2017-08-16T14:38:50.975868898Z,2017-08-16T14:38:49.976057535Z,136548352,209715200,136548352
2017-08-16T14:38:51.976186372Z,2017-08-16T14:38:50.975868898Z,136810496,209715200,136810496
2017-08-16T14:38:52.976302084Z,2017-08-16T14:38:51.976186372Z,137072640,209715200,137072640
2017-08-16T14:38:53.976194168Z,2017-08-16T14:38:52.976302084Z,137859072,209715200,137859072
2017-08-16T14:38:54.976052583Z,2017-08-16T14:38:53.976194168Z,138645504,209715200,138645504
2017-08-16T14:38:55.976029528Z,2017-08-16T14:38:54.976052583Z,138907648,209715200,138907648
2017-08-16T14:38:56.976219962Z,2017-08-16T14:38:55.976029528Z,139300864,209715200,139300864
2017-08-16T14:38:57.976042907Z,2017-08-16T14:38:56.976219962Z,139825152,209715200,139825152
2017-08-16T14:38:58.975976772Z,2017-08-16T14:38:57.976042907Z,140480512,209715200,140480512
2017-08-16T14:38:59.975994842Z,2017-08-16T14:38:58.975976772Z,141791232,209715200,141791232
2017-08-16T14:39:00.975917485Z,2017-08-16T14:38:59.975994842Z,142315520,209715200,142315520
2017-08-16T14:39:01.975931359Z,2017-08-16T14:39:00.975917485Z,142839808,209715200,142839808
2017-08-16T14:39:02.976266128Z,2017-08-16T14:39:01.975931359Z,143495168,209715200,143495168
2017-08-16T14:39:03.97621698Z,2017-08-16T14:39:02.976266128Z,144150528,209715200,144150528
2017-08-16T14:39:04.976172303Z,2017-08-16T14:39:03.97621698Z,144936960,209715200,144936960
2017-08-16T14:39:05.976223207Z,2017-08-16T14:39:04.976172303Z,145592320,209715200,145592320
2017-08-16T14:39:06.976214147Z,2017-08-16T14:39:05.976223207Z,146247680,209715200,146247680
2017-08-16T14:39:07.976152509Z,2017-08-16T14:39:06.976214147Z,146903040,209715200,146903040
2017-08-16T14:39:08.976096262Z,2017-08-16T14:39:07.976152509Z,147558400,209715200,147558400
2017-08-16T14:39:09.976047887Z,2017-08-16T14:39:08.976096262Z,148344832,209715200,148344832
2017-08-16T14:39:10.97619817Z,2017-08-16T14:39:09.976047887Z,149106688,209715200,149131264
2017-08-16T14:39:11.976018923Z,2017-08-16T14:39:10.97619817Z,149762048,209715200,149762048
2017-08-16T14:39:12.975947251Z,2017-08-16T14:39:11.976018923Z,150548480,209715200,150548480
2017-08-16T14:39:13.976152869Z,2017-08-16T14:39:12.975947251Z,151203840,209715200,151203840
2017-08-16T14:39:14.976001717Z,2017-08-16T14:39:13.976152869Z,151990272,209715200,151990272
2017-08-16T14:39:15.976058218Z,2017-08-16T14:39:14.976001717Z,152776704,209715200,152776704
2017-08-16T14:39:16.976254678Z,2017-08-16T14:39:15.976058218Z,153432064,209715200,153432064
2017-08-16T14:39:17.976213172Z,2017-08-16T14:39:16.976254678Z,154087424,209715200,154087424
2017-08-16T14:39:18.976287471Z,2017-08-16T14:39:17.976213172Z,154873856,209715200,154873856
2017-08-16T14:39:19.975892751Z,2017-08-16T14:39:18.976287471Z,155398144,209715200,155398144
2017-08-16T14:39:20.9760188Z,2017-08-16T14:39:19.975892751Z,156184576,209715200,156184576
2017-08-16T14:39:21.976250337Z,2017-08-16T14:39:20.9760188Z,157233152,209715200,157233152
2017-08-16T14:39:22.976206979Z,2017-08-16T14:39:21.976250337Z,157835264,209715200,157835264
2017-08-16T14:39:23.976039278Z,2017-08-16T14:39:22.976206979Z,158490624,209715200,158490624
2017-08-16T14:39:24.97607272Z,2017-08-16T14:39:23.976039278Z,159145984,209715200,159145984
2017-08-16T14:39:25.975914228Z,2017-08-16T14:39:24.97607272Z,159801344,209715200,159801344
2017-08-16T14:39:26.976009223Z,2017-08-16T14:39:25.975914228Z,160587776,209715200,160587776
2017-08-16T14:39:27.976170077Z,2017-08-16T14:39:26.976009223Z,161505280,209715200,161505280
2017-08-16T14:39:28.976535628Z,2017-08-16T14:39:27.976170077Z,162029568,209715200,162029568
2017-08-16T14:39:29.976075664Z,2017-08-16T14:39:28.976535628Z,163176448,209715200,163196928
2017-08-16T14:39:30.976060268Z,2017-08-16T14:39:29.976075664Z,163962880,209715200,163962880
2017-08-16T14:39:31.976267091Z,2017-08-16T14:39:30.976060268Z,164880384,209715200,164880384
2017-08-16T14:39:32.975959073Z,2017-08-16T14:39:31.976267091Z,165273600,209715200,165273600
2017-08-16T14:39:33.975951719Z,2017-08-16T14:39:32.975959073Z,165928960,209715200,165928960
2017-08-16T14:39:34.976014049Z,2017-08-16T14:39:33.975951719Z,167108608,209715200,167235584
2017-08-16T14:39:35.975996724Z,2017-08-16T14:39:34.976014049Z,167907328,209715200,168026112
2017-08-16T14:39:36.976105922Z,2017-08-16T14:39:35.975996724Z,168431616,209715200,168431616
2017-08-16T14:39:37.975845714Z,2017-08-16T14:39:36.976105922Z,168824832,209715200,168824832
2017-08-16T14:39:38.975947548Z,2017-08-16T14:39:37.975845714Z,169353216,209715200,169353216
2017-08-16T14:39:39.97604704Z,2017-08-16T14:39:38.975947548Z,170270720,209715200,170270720
2017-08-16T14:39:40.976140229Z,2017-08-16T14:39:39.97604704Z,171057152,209715200,171057152
2017-08-16T14:39:41.976049361Z,2017-08-16T14:39:40.976140229Z,171450368,209715200,171450368
2017-08-16T14:39:42.975863738Z,2017-08-16T14:39:41.976049361Z,171974656,209715200,171974656
2017-08-16T14:39:43.976277489Z,2017-08-16T14:39:42.975863738Z,172675072,209715200,172675072
2017-08-16T14:39:44.975992672Z,2017-08-16T14:39:43.976277489Z,173199360,209715200,173199360
